age,study_hours,attendance_percentage,math_score,science_score,english_score,overall_score,travel_time_min,gender_male,gender_other,school_type_encoded,parent_education_encoded,internet_access_encoded,extra_activities_encoding,study_method_group_study,study_method_mixed,study_method_notes,study_method_online_videos,study_method_textbook,final_grade_encoded
17,5.0,77.1,92.6,86.8,78.6,73.7,75.0,1,0,0,4.0,1,0,0,0,0,0,1,2
15,7.0,72.8,62.0,51.2,57.6,77.9,45.0,0,1,1,5.0,0,0,0,0,0,1,0,2
15,3.2,56.6,31.6,46.0,43.2,46.2,75.0,0,1,1,4.0,0,1,0,0,0,0,0,4
15,0.9,75.7,59.5,50.5,44.6,45.1,7.5,0,1,1,2.0,1,1,0,0,0,0,0,4
17,3.3,63.4,45.3,42.4,47.7,47.4,75.0,0,0,1,3.0,1,1,0,0,1,0,0,4
14,4.5,56.3,74.7,76.0,56.4,67.9,22.5,0,0,0,2.0,1,1,0,0,0,0,0,3
15,6.7,76.3,99.9,79.5,89.0,85.7,7.5,1,0,1,2.0,1,1,1,0,0,0,0,1
17,5.2,84.1,61.7,81.5,80.6,80.8,45.0,1,0,0,2.0,1,1,0,0,0,1,0,2
16,3.8,52.8,61.5,57.1,42.6,48.5,45.0,0,1,0,0.0,1,1,0,1,0,0,0,4
18,4.0,52.8,59.8,39.4,44.4,52.3,75.0,1,0,0,5.0,1,0,1,0,0,0,0,4
15,8.0,86.9,82.5,100.0,100.0,97.2,45.0,1,0,0,0.0,1,0,0,0,0,0,0,0
17,1.6,60.3,36.7,36.3,26.5,41.9,75.0,0,1,0,1.0,1,1,0,0,0,0,0,4
18,2.0,57.7,32.6,38.6,35.3,32.2,75.0,0,0,0,1.0,0,0,1,0,0,0,0,5
16,5.2,98.1,87.0,71.4,83.7,80.4,45.0,1,0,0,1.0,1,0,0,1,0,0,0,2
15,5.8,59.0,50.5,70.6,43.5,60.9,45.0,0,0,0,2.0,1,0,0,0,0,0,0,3
17,3.5,84.2,74.7,32.7,67.3,66.9,22.5,0,0,0,5.0,1,1,0,0,1,0,0,3
17,0.7,90.7,33.7,22.3,21.6,32.8,75.0,1,0,0,1.0,0,0,0,0,0,0,0,5
14,4.4,66.4,51.9,80.3,77.9,60.4,22.5,0,0,0,4.0,1,0,0,0,0,1,0,3
17,1.6,73.2,33.2,43.9,26.1,38.5,75.0,0,0,1,4.0,1,1,0,0,0,0,1,5
14,0.9,77.7,39.8,24.8,49.7,34.9,45.0,0,1,1,4.0,1,1,1,0,0,0,0,5
17,3.1,60.0,35.0,30.1,38.5,41.1,75.0,1,0,1,3.0,0,1,1,0,0,0,0,4
19,1.5,64.8,39.4,37.5,45.8,42.8,7.5,0,1,0,4.0,1,0,0,0,1,0,0,4
17,3.8,98.2,60.6,62.5,67.3,64.2,22.5,1,0,0,4.0,0,0,0,0,1,0,0,3
18,6.2,63.7,58.7,72.6,59.3,75.1,22.5,0,1,1,4.0,1,1,1,0,0,0,0,2
15,0.9,90.6,46.3,63.5,46.1,51.6,45.0,0,1,1,3.0,1,0,1,0,0,0,0,4
19,4.2,76.8,62.9,86.1,61.0,65.3,7.5,0,0,0,0.0,1,1,0,0,0,0,0,3
18,4.2,82.3,67.3,65.7,51.2,67.2,22.5,1,0,1,3.0,1,1,0,0,1,0,0,3
19,0.5,72.9,33.0,29.0,23.7,26.0,7.5,1,0,0,4.0,0,1,0,0,0,0,0,5
18,6.0,79.4,74.2,80.0,83.7,83.4,22.5,0,0,1,2.0,1,0,0,0,0,0,1,2
17,1.2,77.0,45.8,26.6,23.6,36.5,75.0,0,1,0,1.0,1,0,0,1,0,0,0,5
17,7.5,74.1,84.5,95.3,100.0,88.3,75.0,0,1,1,3.0,1,0,0,1,0,0,0,1
19,5.3,90.1,76.3,77.8,68.4,77.1,22.5,1,0,0,0.0,1,0,1,0,0,0,0,2
19,2.7,94.0,37.9,66.4,40.0,54.1,45.0,1,0,1,4.0,0,1,1,0,0,0,0,4
16,7.4,62.8,64.9,68.3,85.7,75.5,22.5,0,0,0,5.0,1,1,0,1,0,0,0,2
14,3.5,56.8,62.9,53.3,42.5,53.7,22.5,0,0,0,2.0,1,1,1,0,0,0,0,4
14,2.5,90.6,53.6,48.4,55.5,63.1,45.0,0,1,1,0.0,1,0,0,0,1,0,0,3
15,3.4,60.6,33.2,43.4,52.5,43.5,22.5,0,1,1,1.0,1,0,0,1,0,0,0,4
14,5.1,93.3,75.9,78.3,68.1,75.3,45.0,0,0,1,0.0,1,1,0,1,0,0,0,2
15,5.9,55.1,73.0,59.8,76.7,66.2,7.5,0,0,0,2.0,1,1,0,1,0,0,0,3
14,5.5,54.6,56.0,58.3,57.3,57.5,75.0,0,0,0,1.0,1,1,0,0,1,0,0,3
19,7.4,59.1,59.4,81.9,72.4,79.0,75.0,0,0,0,4.0,0,1,1,0,0,0,0,2
14,7.7,50.6,66.5,62.3,84.2,80.5,75.0,0,1,0,5.0,1,1,1,0,0,0,0,2
17,2.0,87.4,70.7,44.4,50.5,57.4,22.5,1,0,0,2.0,1,1,0,0,0,1,0,3
16,7.3,69.9,83.6,76.0,88.6,77.3,22.5,0,1,0,5.0,1,0,0,0,0,0,0,2
15,1.3,97.3,32.5,43.2,48.3,48.7,45.0,0,1,1,2.0,1,0,0,0,0,0,0,4
18,7.7,68.3,83.6,96.8,93.0,86.4,22.5,0,0,1,0.0,1,0,0,1,0,0,0,1
19,2.4,85.1,80.5,66.8,47.9,62.6,22.5,0,0,1,5.0,1,0,0,0,0,0,1,3
18,2.5,84.2,62.9,64.6,55.0,63.0,7.5,0,0,0,2.0,1,0,0,0,0,0,1,3
19,3.7,66.2,57.7,71.4,50.7,65.0,22.5,0,1,1,5.0,1,0,0,1,0,0,0,3
17,1.9,94.6,35.5,56.8,63.8,50.0,75.0,1,0,0,4.0,1,1,0,1,0,0,0,4
18,6.7,69.9,72.6,70.3,73.3,77.0,45.0,0,0,0,5.0,1,0,0,1,0,0,0,2
14,1.4,77.6,42.5,40.3,24.4,34.6,7.5,0,0,1,3.0,0,0,0,0,1,0,0,5
19,3.8,69.9,87.1,83.6,60.6,66.3,7.5,0,1,0,3.0,1,1,0,0,1,0,0,3
18,7.3,71.8,95.9,90.6,74.8,82.9,75.0,1,0,1,1.0,1,1,0,1,0,0,0,2
15,5.3,52.7,72.3,64.4,85.0,67.8,22.5,1,0,0,1.0,1,0,0,0,0,0,0,3
16,5.1,65.5,60.1,41.7,65.7,61.1,75.0,0,0,1,1.0,1,0,1,0,0,0,0,3
17,8.0,97.4,86.8,83.9,85.1,97.9,45.0,0,0,0,1.0,1,0,0,1,0,0,0,0
14,0.7,91.6,42.4,46.4,39.6,44.9,75.0,0,1,0,3.0,1,1,0,1,0,0,0,4
18,2.9,94.0,45.9,54.8,65.1,63.7,75.0,1,0,0,5.0,1,1,0,1,0,0,0,3
15,1.4,85.6,50.3,29.3,45.2,41.7,45.0,1,0,0,0.0,1,0,0,0,0,1,0,4
14,1.9,82.7,48.8,54.8,46.7,46.9,75.0,0,0,1,3.0,1,1,0,0,0,0,0,4
15,2.1,94.9,53.0,65.7,43.4,54.1,45.0,0,0,0,4.0,1,1,0,0,0,0,0,4
19,5.2,76.9,68.0,71.6,87.8,82.2,75.0,1,0,1,2.0,1,0,0,0,1,0,0,2
15,2.5,95.8,64.5,76.6,61.1,61.3,45.0,1,0,1,1.0,1,1,0,0,0,0,0,3
17,5.5,70.8,66.1,62.8,73.0,68.7,7.5,0,0,1,2.0,1,1,1,0,0,0,0,3
18,6.0,79.9,77.2,74.7,50.9,72.8,7.5,1,0,1,4.0,1,0,0,0,1,0,0,2
14,3.5,73.6,65.1,48.1,67.4,65.5,22.5,0,1,1,5.0,1,1,0,1,0,0,0,3
18,4.5,51.0,60.4,58.8,62.2,50.3,7.5,1,0,0,4.0,1,0,1,0,0,0,0,4
15,1.5,59.9,23.2,29.9,45.0,45.9,7.5,0,1,1,2.0,1,1,0,0,0,1,0,4
18,6.1,96.4,85.9,68.1,80.7,83.5,75.0,1,0,1,3.0,1,1,0,0,0,0,1,2
15,3.6,79.9,67.9,61.0,50.6,59.3,7.5,0,0,0,4.0,1,0,0,0,0,0,0,3
14,6.8,52.3,79.8,61.7,56.6,77.7,45.0,0,1,0,4.0,1,0,1,0,0,0,0,2
18,4.4,98.4,75.7,74.3,75.2,76.0,75.0,0,0,0,0.0,1,1,0,0,0,1,0,2
18,5.7,96.4,89.8,62.3,70.0,76.2,75.0,0,1,1,0.0,1,0,0,0,0,0,0,2
19,3.2,85.6,42.4,63.8,66.4,54.2,22.5,1,0,1,2.0,0,0,0,0,0,0,0,4
18,3.3,64.2,45.8,66.2,45.6,58.2,22.5,0,1,0,1.0,1,0,0,0,0,0,0,3
16,3.8,64.7,57.5,48.9,57.7,57.5,45.0,1,0,1,3.0,1,0,0,0,0,0,1,3
15,5.3,93.3,97.4,96.3,92.9,89.6,22.5,0,0,0,3.0,1,0,0,0,1,0,0,1
15,4.3,53.0,64.6,53.8,64.4,61.6,7.5,1,0,1,5.0,1,0,0,1,0,0,0,3
17,6.5,61.9,98.4,94.0,76.9,86.0,45.0,0,1,0,4.0,0,1,0,0,0,0,1,1
16,0.9,58.3,48.8,33.3,27.8,32.2,22.5,1,0,0,0.0,1,1,0,0,0,1,0,5
16,7.3,85.8,86.0,100.0,93.7,90.6,7.5,0,1,1,5.0,1,0,0,1,0,0,0,1
15,7.4,69.1,96.8,83.8,87.7,90.4,45.0,0,0,1,4.0,1,1,0,1,0,0,0,1
16,2.3,95.8,63.2,55.2,58.8,56.2,45.0,0,0,0,2.0,1,1,0,0,0,0,1,3
15,1.3,90.1,59.1,57.0,36.2,52.9,75.0,0,0,0,0.0,1,1,0,0,0,0,0,4
14,4.8,99.2,68.2,88.7,69.7,73.3,7.5,1,0,0,4.0,1,1,0,1,0,0,0,2
14,1.0,64.9,20.0,25.3,30.7,24.7,75.0,1,0,0,1.0,1,1,0,0,1,0,0,5
17,2.2,73.7,45.3,36.4,43.9,46.3,45.0,0,1,1,1.0,1,0,0,0,1,0,0,4
16,4.3,83.0,73.5,45.8,42.0,63.3,7.5,0,1,1,2.0,1,0,0,0,1,0,0,3
14,5.1,98.7,63.6,76.7,80.7,79.7,7.5,0,1,1,0.0,1,0,0,0,0,0,0,2
17,2.0,67.2,46.4,40.7,38.4,41.0,7.5,0,0,0,2.0,1,0,0,0,0,0,1,4
14,7.5,66.3,71.8,59.8,72.0,81.1,22.5,1,0,1,1.0,1,0,1,0,0,0,0,2
14,1.9,81.3,61.3,55.3,64.2,55.2,45.0,0,0,1,0.0,1,0,0,0,0,0,1,3
14,1.7,83.3,47.9,59.4,59.6,51.7,45.0,0,0,1,5.0,0,1,1,0,0,0,0,4
16,1.7,59.4,53.4,32.7,40.7,46.7,7.5,0,0,0,1.0,1,1,0,0,0,0,1,4
19,7.5,72.7,99.9,82.2,90.9,89.0,45.0,0,0,1,3.0,1,1,0,0,0,1,0,1
15,7.1,68.9,54.1,58.0,80.3,81.1,22.5,0,1,1,4.0,1,1,0,0,0,1,0,2
15,0.7,71.1,27.6,30.3,28.1,35.6,75.0,0,0,1,2.0,1,0,0,1,0,0,0,5
15,5.9,57.0,62.3,55.5,74.2,62.4,75.0,1,0,1,1.0,1,1,0,0,0,0,0,3
16,1.1,82.4,36.5,50.1,35.8,41.8,45.0,0,1,0,4.0,1,0,0,0,0,0,0,4
18,1.1,59.4,24.9,40.1,39.6,41.7,45.0,0,0,1,4.0,1,0,0,0,0,0,0,4
15,1.1,51.3,35.9,39.5,30.9,34.9,45.0,0,0,0,0.0,0,0,0,1,0,0,0,5
17,6.7,74.8,77.8,99.6,93.9,91.6,45.0,0,0,0,4.0,1,1,0,0,0,1,0,1
19,3.7,51.9,57.5,67.0,60.8,44.9,45.0,0,1,0,0.0,1,1,0,0,0,0,0,4
19,4.7,83.3,56.3,62.5,71.4,61.3,75.0,0,1,1,4.0,1,1,0,0,0,0,1,3
17,0.7,79.7,37.5,32.5,62.0,42.3,45.0,0,1,0,0.0,1,0,0,0,0,0,0,4
18,7.3,78.3,100.0,86.4,100.0,95.8,75.0,0,0,0,0.0,1,1,0,1,0,0,0,0
19,7.9,54.8,69.1,85.4,87.0,81.8,75.0,1,0,0,0.0,1,0,0,1,0,0,0,2
18,2.3,56.2,28.9,46.5,15.6,41.3,7.5,0,0,1,4.0,1,0,0,0,0,0,1,4
15,5.4,83.3,73.8,77.5,78.7,74.7,7.5,0,1,0,2.0,1,0,1,0,0,0,0,2
14,5.6,51.6,72.8,61.4,63.1,68.5,75.0,0,1,1,3.0,1,0,1,0,0,0,0,3
14,7.7,55.8,84.0,100.0,81.2,91.6,45.0,0,1,0,1.0,1,0,0,0,0,0,0,1
19,4.1,88.2,53.3,71.2,67.4,72.1,7.5,0,1,1,0.0,1,1,0,0,0,0,1,2
17,2.3,58.3,41.4,33.4,38.6,42.5,7.5,0,0,1,4.0,1,0,0,1,0,0,0,4
15,3.2,74.8,59.0,73.6,48.2,60.4,22.5,1,0,0,4.0,1,0,0,0,0,1,0,3
16,5.3,54.9,64.5,87.1,65.0,68.7,7.5,0,0,1,5.0,1,1,0,0,0,0,0,3
15,4.0,61.8,48.0,64.2,69.6,48.0,45.0,1,0,0,0.0,1,1,1,0,0,0,0,4
18,1.1,94.0,61.1,39.2,37.3,52.0,45.0,0,1,1,5.0,1,0,0,0,0,0,0,4
17,6.6,87.7,95.4,100.0,99.1,95.9,22.5,0,1,1,3.0,1,0,0,0,1,0,0,0
19,7.0,59.4,74.7,66.3,74.7,71.4,45.0,0,0,1,1.0,1,0,1,0,0,0,0,2
15,4.1,60.7,63.0,52.7,63.4,59.6,45.0,0,0,0,1.0,1,1,0,1,0,0,0,3
16,4.4,73.7,56.9,58.1,54.9,54.9,75.0,1,0,0,3.0,1,1,0,1,0,0,0,4
14,4.2,81.6,62.2,63.2,71.1,66.3,75.0,1,0,1,3.0,1,0,0,0,0,1,0,3
19,4.5,79.1,71.6,63.6,55.7,69.6,22.5,1,0,0,0.0,0,0,1,0,0,0,0,3
17,1.3,64.2,41.5,26.4,26.1,31.0,22.5,1,0,1,2.0,1,0,0,1,0,0,0,5
17,3.8,97.3,54.8,63.2,59.7,61.9,7.5,1,0,0,1.0,1,0,0,0,0,1,0,3
16,3.9,91.8,49.1,59.1,83.1,63.4,22.5,0,1,0,5.0,1,0,0,0,0,0,0,3
15,8.0,82.6,100.0,100.0,95.9,100.0,45.0,0,1,1,3.0,1,1,0,0,1,0,0,0
19,0.9,95.4,38.5,43.8,36.0,45.6,75.0,0,0,1,2.0,1,1,0,0,0,0,0,4
16,2.8,64.7,49.7,35.6,51.9,44.3,45.0,1,0,0,2.0,1,0,0,0,1,0,0,4
18,4.2,65.0,51.2,54.3,76.6,66.6,7.5,0,1,1,5.0,0,0,0,0,0,0,0,3
14,6.9,65.5,82.5,93.7,89.8,89.5,22.5,0,0,1,4.0,1,1,1,0,0,0,0,1
15,4.0,58.0,60.4,58.9,40.0,57.8,22.5,0,0,0,2.0,0,1,0,1,0,0,0,3
18,2.7,57.0,34.1,42.1,38.3,37.9,22.5,0,0,0,5.0,1,1,0,0,0,0,1,5
14,4.5,95.5,78.4,75.2,67.9,74.4,75.0,0,0,1,3.0,1,1,0,0,0,0,1,2
14,2.7,92.9,62.7,59.5,56.9,55.2,45.0,0,1,0,0.0,1,1,1,0,0,0,0,3
18,4.6,77.4,56.9,52.1,51.6,59.1,75.0,0,1,0,3.0,0,1,1,0,0,0,0,3
15,5.7,83.0,86.4,86.7,87.8,88.7,7.5,0,0,1,5.0,1,1,0,1,0,0,0,1
15,4.5,61.9,49.1,68.8,46.2,52.6,7.5,0,1,1,5.0,1,0,0,0,0,1,0,4
17,5.1,51.1,54.1,60.3,38.0,57.6,45.0,0,1,0,0.0,1,1,0,0,1,0,0,3
15,0.8,72.1,39.0,41.6,41.3,30.8,22.5,1,0,0,5.0,1,0,0,0,1,0,0,5
14,5.4,83.5,76.4,59.0,61.8,72.2,45.0,0,1,1,5.0,1,0,1,0,0,0,0,2
14,7.8,84.0,84.9,85.3,91.3,90.4,22.5,0,0,1,0.0,0,1,0,1,0,0,0,1
14,4.2,80.2,80.4,58.7,82.8,66.7,7.5,1,0,1,3.0,1,0,0,0,1,0,0,3
14,6.5,96.3,100.0,83.9,88.0,96.0,22.5,0,1,1,4.0,1,0,0,0,0,0,0,0
18,4.6,60.5,54.8,54.5,60.2,55.0,45.0,0,1,1,0.0,0,0,0,0,1,0,0,3
15,5.8,63.2,66.3,72.8,67.4,77.5,45.0,0,0,1,4.0,1,0,0,0,1,0,0,2
14,2.8,54.0,39.7,43.2,50.3,45.3,22.5,1,0,1,2.0,1,1,1,0,0,0,0,4
14,7.8,96.8,97.6,100.0,94.7,100.0,22.5,0,1,0,1.0,1,1,0,0,1,0,0,0
16,2.1,72.7,48.9,42.3,26.2,46.4,75.0,0,1,0,1.0,1,0,0,1,0,0,0,4
19,1.7,70.1,64.6,53.4,55.5,49.0,45.0,1,0,0,3.0,0,0,0,1,0,0,0,4
16,0.8,99.3,58.2,52.5,41.1,43.3,22.5,0,0,0,4.0,1,1,0,1,0,0,0,4
14,4.6,71.4,72.3,51.1,72.8,69.5,22.5,1,0,1,4.0,1,0,0,0,0,0,1,3
15,5.1,66.7,34.2,57.5,62.8,62.1,7.5,1,0,1,1.0,1,0,1,0,0,0,0,3
16,5.4,60.4,46.3,67.1,51.1,58.9,75.0,0,0,1,4.0,1,1,0,1,0,0,0,3
15,1.8,72.0,34.1,40.7,57.5,47.7,45.0,1,0,0,4.0,1,1,0,0,1,0,0,4
19,5.4,84.3,93.3,96.5,84.0,81.0,7.5,0,0,1,0.0,1,0,1,0,0,0,0,2
18,1.7,95.7,41.7,68.9,46.0,52.8,22.5,0,0,0,1.0,1,1,0,0,0,0,0,4
16,6.2,59.6,61.7,70.0,79.4,80.1,75.0,0,0,0,0.0,1,0,1,0,0,0,0,2
19,2.6,84.6,76.5,54.6,73.9,58.8,75.0,0,1,0,5.0,0,1,0,0,0,0,0,3
15,3.7,50.3,45.0,53.4,47.1,49.8,45.0,1,0,0,2.0,0,1,0,1,0,0,0,4
14,3.3,90.0,65.1,79.6,61.3,63.8,7.5,0,1,1,1.0,1,0,0,1,0,0,0,3
19,3.3,64.0,60.4,62.1,71.1,57.4,75.0,1,0,0,5.0,1,0,0,0,1,0,0,3
19,5.9,52.0,69.2,65.5,86.1,62.5,7.5,1,0,0,4.0,1,0,0,1,0,0,0,3
15,8.0,69.7,70.3,89.2,77.6,86.8,45.0,0,0,0,5.0,0,0,0,1,0,0,0,1
17,4.5,94.6,56.3,74.4,68.6,69.7,75.0,1,0,1,4.0,0,1,1,0,0,0,0,3
15,3.5,61.6,70.1,56.1,54.7,55.8,7.5,1,0,0,5.0,1,1,0,0,1,0,0,3
17,2.7,64.4,44.9,55.9,65.3,55.7,75.0,0,0,0,1.0,0,1,0,1,0,0,0,3
18,5.2,58.4,54.5,54.5,72.9,56.3,7.5,0,1,0,1.0,1,1,0,1,0,0,0,3
18,3.9,99.1,82.6,64.7,62.7,65.1,7.5,0,0,0,0.0,1,0,0,0,0,0,1,3
17,6.3,71.6,88.9,70.7,54.5,72.7,45.0,0,1,1,2.0,0,1,1,0,0,0,0,2
18,5.1,97.4,76.3,85.3,70.7,71.2,22.5,1,0,0,3.0,1,0,0,1,0,0,0,2
17,3.6,54.6,49.9,63.0,54.9,55.9,7.5,1,0,0,3.0,1,0,0,0,0,0,0,3
18,7.6,72.4,100.0,99.2,100.0,99.1,75.0,0,0,0,4.0,1,1,0,0,0,0,0,0
15,0.6,73.7,26.5,56.6,24.1,37.1,22.5,0,1,0,4.0,1,0,0,0,0,1,0,5
16,5.7,62.8,78.0,52.9,66.0,71.2,22.5,0,1,0,4.0,0,0,0,0,0,1,0,2
16,3.6,74.9,73.4,63.2,78.0,66.8,75.0,1,0,0,3.0,1,1,0,1,0,0,0,3
17,1.4,67.5,33.3,46.3,50.0,45.9,75.0,0,0,1,1.0,1,0,0,0,0,0,1,4
14,1.2,62.3,61.2,30.9,33.0,31.6,45.0,0,0,1,2.0,1,1,0,0,0,1,0,5
15,5.4,68.3,70.6,69.5,68.2,63.8,45.0,0,1,0,5.0,0,1,1,0,0,0,0,3
19,1.6,81.8,33.7,46.8,39.0,40.4,22.5,1,0,0,4.0,1,1,0,0,0,0,1,4
14,6.9,73.4,100.0,93.8,78.5,90.2,75.0,0,0,0,5.0,1,1,0,0,0,0,1,1
17,2.8,70.5,56.2,44.6,55.4,55.8,45.0,0,1,1,3.0,1,1,0,0,0,0,0,3
17,3.1,92.7,60.7,71.3,62.6,61.7,45.0,0,0,0,4.0,1,0,1,0,0,0,0,3
16,5.5,82.2,62.6,63.3,88.3,68.8,75.0,0,1,0,2.0,1,1,0,0,0,0,0,3
14,2.2,81.8,65.5,56.2,53.3,56.3,75.0,0,0,0,0.0,1,0,0,0,0,1,0,3
14,0.6,61.1,45.7,35.1,35.8,30.6,75.0,0,0,0,4.0,1,1,0,0,0,0,1,5
15,3.8,87.5,61.1,39.6,66.3,62.8,22.5,1,0,1,0.0,1,0,1,0,0,0,0,3
14,4.5,51.8,66.9,62.6,76.0,65.4,75.0,0,1,1,3.0,1,0,0,0,0,1,0,3
14,3.8,60.7,40.7,27.9,48.0,48.3,75.0,1,0,0,5.0,0,1,0,0,0,1,0,4
14,3.9,70.6,52.1,53.5,46.4,55.2,45.0,0,1,1,0.0,1,1,0,0,0,0,0,3
15,5.5,94.5,84.4,57.5,100.0,77.6,22.5,0,1,1,4.0,1,0,0,1,0,0,0,2
19,6.8,51.4,93.5,95.0,68.0,83.6,7.5,0,0,0,5.0,1,1,0,0,0,1,0,2
17,3.2,72.2,60.7,56.6,55.1,62.2,7.5,0,1,0,3.0,1,0,0,0,0,0,1,3
14,6.4,56.0,75.0,69.8,74.5,76.9,22.5,0,1,0,4.0,1,0,0,0,0,0,0,2
17,1.0,61.5,31.1,52.9,49.4,31.4,75.0,0,1,0,5.0,0,1,0,0,1,0,0,5
14,4.1,70.3,47.7,51.5,48.0,53.7,7.5,1,0,0,4.0,1,0,0,0,0,0,1,4
16,3.3,54.9,63.5,63.5,44.6,55.4,7.5,1,0,1,0.0,0,0,0,0,0,0,0,3
14,4.0,91.5,62.5,47.8,63.0,59.5,22.5,1,0,1,4.0,1,0,1,0,0,0,0,3
14,1.2,54.1,26.4,10.8,33.9,21.4,7.5,1,0,0,4.0,1,0,0,0,0,0,1,5
14,1.5,79.3,32.1,40.8,29.1,42.5,45.0,0,1,1,1.0,1,0,0,0,1,0,0,4
16,2.7,58.2,56.1,39.4,51.5,46.3,45.0,1,0,1,3.0,1,1,0,0,1,0,0,4
16,2.6,55.3,38.8,39.2,49.0,45.6,7.5,1,0,0,5.0,0,0,1,0,0,0,0,4
16,3.4,73.1,53.8,55.7,48.6,57.6,75.0,0,1,0,5.0,1,0,1,0,0,0,0,3
17,3.9,67.3,48.6,49.4,45.0,57.4,7.5,1,0,0,5.0,0,0,0,0,0,0,0,3
18,2.2,52.3,31.7,21.1,39.7,37.6,45.0,0,1,0,4.0,1,0,1,0,0,0,0,5
18,5.1,53.2,55.6,60.6,48.2,57.1,7.5,0,1,0,0.0,1,0,0,0,0,0,1,3
17,3.3,65.0,43.9,45.2,43.9,46.5,7.5,0,0,1,2.0,1,1,0,0,0,1,0,4
17,1.0,89.1,32.9,32.5,51.2,38.6,45.0,0,1,0,1.0,1,0,0,0,1,0,0,5
16,2.3,92.6,60.2,62.5,48.2,46.1,7.5,0,1,0,0.0,1,1,0,0,0,1,0,4
15,4.7,53.3,61.7,60.0,49.9,53.4,45.0,1,0,0,1.0,0,1,0,0,0,0,0,4
16,5.1,58.6,62.6,51.5,77.5,56.6,22.5,1,0,1,5.0,0,0,0,0,0,0,0,3
14,6.5,67.0,97.8,82.8,90.1,86.1,75.0,0,0,1,3.0,1,0,0,0,0,0,1,1
19,2.3,82.5,50.4,30.9,48.0,54.3,45.0,0,0,1,4.0,1,0,0,0,0,1,0,4
16,4.7,64.3,61.1,48.5,64.2,58.6,22.5,0,1,0,3.0,1,1,1,0,0,0,0,3
18,4.1,61.1,59.9,62.2,70.1,59.8,7.5,1,0,0,2.0,1,0,0,0,1,0,0,3
19,6.9,79.4,74.4,100.0,99.6,93.4,75.0,1,0,1,2.0,1,1,0,0,1,0,0,1
16,6.0,84.1,96.6,81.5,98.8,89.2,75.0,1,0,0,5.0,1,0,1,0,0,0,0,1
19,1.5,74.4,43.1,42.5,58.4,46.7,22.5,1,0,0,1.0,1,1,0,0,0,0,0,4
16,7.7,83.4,93.4,91.9,90.5,92.3,75.0,0,1,1,1.0,0,1,0,0,1,0,0,1
14,3.2,50.2,33.3,41.7,53.2,39.8,22.5,0,0,0,5.0,1,1,0,0,0,1,0,5
14,7.7,66.4,96.6,85.5,100.0,97.2,75.0,0,1,0,2.0,1,0,1,0,0,0,0,0
14,2.6,80.5,70.8,32.8,47.7,45.7,7.5,1,0,1,5.0,1,1,0,0,0,1,0,4
19,4.0,82.5,49.5,99.5,96.7,74.4,22.5,1,0,1,5.0,1,0,0,1,0,0,0,2
16,4.6,59.7,78.2,52.7,64.8,69.0,45.0,0,1,1,0.0,1,1,1,0,0,0,0,3
15,1.0,66.6,54.8,47.2,30.9,34.4,45.0,1,0,0,4.0,1,0,0,0,0,0,1,5
16,5.9,61.3,52.1,74.8,58.1,71.1,45.0,1,0,0,0.0,0,0,0,0,0,0,1,2
15,1.3,94.9,33.6,39.1,41.1,40.2,45.0,0,0,0,5.0,1,0,0,0,0,1,0,4
19,1.7,64.8,53.5,50.2,42.6,47.8,7.5,1,0,1,0.0,1,1,0,0,0,0,1,4
19,2.7,94.1,55.0,76.1,54.1,59.1,45.0,1,0,1,5.0,1,1,0,1,0,0,0,3
14,7.7,94.2,83.4,90.3,95.4,89.6,7.5,0,0,0,4.0,0,1,0,0,0,1,0,1
18,7.8,76.3,96.6,94.5,83.2,89.6,75.0,0,0,1,3.0,1,1,0,0,0,1,0,1
16,4.2,93.5,48.2,89.2,68.1,72.5,22.5,0,0,1,1.0,0,1,0,1,0,0,0,2
14,4.5,53.8,64.5,66.5,70.0,56.9,75.0,0,0,1,1.0,1,0,0,0,0,0,0,3
19,2.1,56.3,43.8,18.6,24.3,35.8,22.5,1,0,0,2.0,1,1,0,0,0,1,0,5
14,3.6,70.3,67.2,39.1,67.0,56.1,22.5,1,0,1,5.0,0,0,1,0,0,0,0,3
15,7.9,84.6,99.2,96.2,100.0,94.1,45.0,0,0,0,5.0,1,1,0,0,0,0,0,1
14,6.4,98.5,100.0,90.7,100.0,98.9,7.5,1,0,0,3.0,1,0,0,0,0,1,0,0
16,5.7,73.3,69.0,70.6,61.8,68.9,45.0,0,0,1,1.0,1,0,0,0,0,0,1,3
17,2.6,50.4,21.4,42.4,22.5,39.1,45.0,1,0,0,3.0,1,1,0,0,0,0,1,5
15,6.2,59.1,76.0,98.1,77.1,80.8,22.5,0,0,1,4.0,0,0,0,0,0,0,1,2
14,7.7,71.9,86.4,84.9,83.4,88.5,7.5,0,1,0,3.0,1,1,0,0,0,0,1,1
14,7.9,84.5,94.6,95.0,78.2,97.1,75.0,0,0,1,5.0,1,1,0,0,0,0,0,0
19,5.0,79.3,64.5,60.2,62.3,71.8,45.0,0,0,0,0.0,1,0,0,0,0,0,0,2
18,1.7,93.8,50.9,54.6,52.9,55.8,75.0,0,0,0,3.0,0,1,0,0,0,0,0,3
19,7.7,63.3,92.3,74.2,92.4,85.7,45.0,0,0,0,0.0,0,1,0,0,0,0,1,1
17,4.6,77.0,63.5,65.9,63.6,60.9,75.0,0,1,0,3.0,1,1,0,0,1,0,0,3
